Rk,Player,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team,-9999
20,McKinley Wright IV,2021-22,2022-23,23-24,32,1,11.1,1.5,3.2,1.2,2.2,0.3,0.9,0.4,0.6,0.3,1.2,1.5,1.9,0.3,0.2,0.6,0.8,3.7,.475,.535,.333,.684,.544,.525,G,DALMIN,wrighmc01
21,Dorell Wright,2012-13,2014-15,27-29,195,23,17.2,2.2,5.6,0.9,2.1,1.3,3.4,1.1,1.3,0.4,2.7,3.1,1.3,0.5,0.3,0.6,1.1,6.6,.387,.422,.365,.817,.539,.500,F-G,PHIPOR,wrighdo01
22,Delon Wright,2015-16,2022-23,23-30,461,84,21.3,2.6,5.8,2.0,3.9,0.7,1.9,1.2,1.5,0.8,2.4,3.2,3.1,1.2,0.4,1.0,1.1,7.2,.455,.507,.353,.805,.556,.515,G,ATLDALDETMEMSACTORWAS,wrighde01
23,Chris Wright,2013-14,2013-14,25,8,0,15.8,2.6,4.4,2.6,4.3,0.0,0.1,0.8,1.9,1.3,1.3,2.5,0.6,0.9,0.6,0.6,2.1,6.0,.600,.618,.000,.400,.577,.600,F,MIL,wrighch01
24,Chris Wright,2012-13,2012-13,23,3,0,1.3,0.3,0.7,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,.500,.500,,,.500,.500,G,DAL,wrighch02
25,Brandan Wright,2012-13,2017-18,25-30,265,31,17.8,3.3,5.2,3.3,5.2,0.0,0.0,1.0,1.5,1.5,2.4,3.9,0.5,0.5,1.1,0.5,1.4,7.6,.631,.634,.000,.667,.645,.631,F-C,BOSDALHOUMEMPHO,wrighbr03
26,Metta World Peace,2012-13,2016-17,33-37,164,74,22.4,2.8,7.4,1.6,3.8,1.2,3.6,1.1,1.6,0.9,2.4,3.3,1.0,1.1,0.4,0.8,2.0,7.9,.382,.432,.328,.713,.491,.462,F,LALNYK,artesro01
27,Robert Woodard II,2020-21,2021-22,21-22,25,0,3.5,0.4,1.4,0.3,1.0,0.1,0.4,0.2,0.4,0.4,0.7,1.1,0.2,0.0,0.2,0.1,0.3,1.1,.278,.308,.200,.500,.334,.306,F,SAC,woodaro01
28,Christian Wood,2015-16,2022-23,20-27,289,139,24.2,5.4,10.3,4.0,6.9,1.3,3.5,2.7,4.0,1.5,5.9,7.3,1.5,0.6,0.9,1.5,2.0,14.8,.518,.588,.379,.693,.611,.582,F,CHODALDETHOUMILNOPPHI,woodch01
29,Nate Wolters,2013-14,2017-18,22-26,84,31,18.8,2.3,5.4,2.1,4.6,0.2,0.8,0.7,1.1,0.5,1.7,2.2,2.5,0.5,0.2,0.8,1.0,5.5,.423,.452,.261,.635,.466,.442,G,MILNOPUTA,woltena01
30,Jeff Withey,2013-14,2017-18,23-27,206,15,10.1,1.2,2.3,1.2,2.2,0.0,0.1,0.8,1.1,0.9,1.6,2.5,0.3,0.3,0.8,0.4,1.1,3.2,.525,.537,.143,.716,.578,.527,C,DALNOPUTA,witheje01
31,James Wiseman,2020-21,2022-23,19-21,84,49,20.3,4.5,8.4,4.3,7.7,0.2,0.7,1.5,2.2,1.5,4.3,5.9,0.7,0.2,0.8,1.3,2.7,10.7,.537,.561,.276,.667,.570,.549,C,DETGSW,wisemja01
32,Cassius Winston,2020-21,2021-22,22-23,29,0,4.7,0.6,1.5,0.3,0.7,0.3,0.8,0.3,0.3,0.0,0.3,0.3,0.7,0.1,0.0,0.3,0.6,1.9,.409,.381,.435,.900,.568,.523,G,WAS,winstca01
33,Justise Winslow,2015-16,2022-23,19-26,344,128,25.9,3.3,7.9,2.6,5.8,0.7,2.1,1.0,1.6,1.1,4.1,5.1,2.6,0.9,0.4,1.5,2.3,8.2,.412,.448,.315,.638,.477,.455,F,LACMEMMIAPOR,winslju01
34,Dylan Windler,2020-21,2022-23,24-26,84,0,11.7,1.1,2.8,0.6,1.0,0.6,1.8,0.4,0.5,0.5,1.8,2.3,0.8,0.4,0.2,0.6,1.0,3.3,.416,.585,.322,.800,.550,.519,G-F,CLE,windldy01
35,Kyle Wiltjer,2016-17,2016-17,24,14,0,3.1,0.3,1.0,0.0,0.1,0.3,0.9,0.1,0.1,0.3,0.4,0.7,0.1,0.2,0.1,0.4,0.3,0.9,.286,.000,.308,.500,.437,.429,F,HOU,wiltjky01
36,Jamil Wilson,2017-18,2017-18,27,15,10,18.3,2.5,5.4,0.7,1.2,1.8,4.2,0.1,0.3,0.2,1.9,2.1,0.7,0.3,0.5,0.5,2.3,7.0,.469,.611,.429,.500,.634,.636,F,LAC,wilsoja02
37,D.J. Wilson,2017-18,2021-22,21-25,146,6,12.3,1.7,4.0,1.0,2.0,0.7,2.0,0.4,0.7,0.5,2.5,3.1,0.7,0.3,0.3,0.5,1.2,4.4,.419,.514,.327,.618,.516,.502,F,HOUMILTOR,wilsodj01
38,Zion Williamson,2019-20,2022-23,19-22,114,114,32.0,9.9,16.4,9.7,15.8,0.2,0.6,5.8,8.4,2.5,4.4,7.0,3.6,0.9,0.6,2.9,2.1,25.8,.605,.615,.343,.691,.643,.611,F-C,NOP,willizi01
39,Nigel Williams-Goss,2019-20,2019-20,25,10,0,5.0,0.5,1.6,0.3,0.9,0.2,0.7,0.2,0.2,0.2,0.4,0.6,0.6,0.3,0.1,0.3,0.6,1.4,.313,.333,.286,1.000,.415,.375,G,UTA,willini01
40,Ziaire Williams,2021-22,2022-23,20-21,99,35,19.3,2.8,6.3,1.8,2.8,1.0,3.4,0.6,0.8,0.4,1.7,2.1,1.0,0.5,0.2,0.8,1.7,7.2,.444,.619,.298,.779,.544,.525,F,MEM,willizi02
41,Vince Williams Jr.,2022-23,2022-23,22,15,1,7.0,0.8,2.7,0.5,0.8,0.3,1.9,0.1,0.1,0.3,0.7,1.0,0.3,0.4,0.1,0.3,0.8,2.0,.300,.667,.143,1.000,.367,.350,F,MEM,willivi01
42,Troy Williams,2016-17,2018-19,22-24,72,17,16.3,2.3,5.2,1.7,3.2,0.6,2.0,0.7,1.1,0.7,2.0,2.7,0.7,0.8,0.3,0.8,1.8,6.0,.449,.543,.299,.649,.526,.507,F,HOUMEMNYKSAC,willitr02
43,Terrence Williams,2012-13,2012-13,25,24,0,13.3,2.0,4.0,1.8,3.4,0.2,0.6,0.4,0.9,0.2,1.7,1.8,1.6,0.5,0.1,0.9,0.5,4.6,.495,.524,.333,.429,.518,.521,F,BOS,willite01
44,Shawne Williams,2013-14,2014-15,27-28,99,35,18.6,2.0,5.0,0.9,1.9,1.1,3.1,0.5,0.6,0.6,2.7,3.4,0.7,0.4,0.5,0.5,2.3,5.5,.394,.476,.345,.817,.524,.502,F,DETLALMIA,willish03
45,Robert Williams,2018-19,2022-23,21-25,209,97,20.5,3.3,4.5,3.3,4.5,0.0,0.0,0.8,1.2,2.6,4.3,6.9,1.4,0.7,1.7,0.9,1.9,7.3,.732,.735,.000,.656,.733,.732,C-F,BOS,williro04
46,Reggie Williams,2012-13,2016-17,26-30,69,0,8.4,1.2,2.9,0.8,1.4,0.4,1.5,0.3,0.5,0.2,0.9,1.1,0.8,0.2,0.0,0.3,0.5,3.2,.419,.551,.295,.625,.509,.495,F,CHANOPOKCSAS,willire02
47,Patrick Williams,2020-21,2022-23,19-21,170,145,27.8,3.7,7.7,2.6,5.1,1.1,2.6,1.2,1.6,0.9,3.3,4.3,1.3,0.9,0.7,1.3,1.8,9.7,.477,.509,.414,.779,.575,.547,F,CHI,willipa01
48,Mo Williams,2012-13,2015-16,30-33,229,93,26.1,4.3,10.3,3.0,6.7,1.3,3.6,1.5,1.8,0.4,1.8,2.2,4.9,0.7,0.2,2.2,2.3,11.4,.415,.445,.358,.878,.514,.478,G,CHOCLEMINPORUTA,willima01
49,Matt Williams,2017-18,2017-18,24,3,0,3.7,0.7,2.0,0.3,0.3,0.3,1.7,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,1.7,.333,1.000,.200,,.417,.417,G,MIA,willima05
50,Marvin Williams,2012-13,2019-20,26-33,585,449,26.2,3.3,7.6,1.9,3.7,1.4,3.8,1.1,1.4,1.0,4.1,5.1,1.2,0.8,0.6,0.8,1.8,9.1,.436,.502,.371,.811,.559,.529,F,CHOMILUTA,willima02
51,Mark Williams,2022-23,2022-23,21,43,17,19.3,3.7,5.8,3.7,5.8,0.0,0.0,1.6,2.3,2.2,4.9,7.1,0.4,0.7,1.0,0.9,2.2,9.0,.637,.637,,.691,.659,.637,C,CHO,willima07
52,Lou Williams,2012-13,2021-22,26-35,668,84,25.7,5.0,11.9,3.3,7.3,1.6,4.5,4.1,4.7,0.4,2.0,2.4,3.6,0.9,0.2,1.9,1.2,15.6,.418,.456,.357,.865,.560,.487,G,ATLHOULACLALTOR,willilo02
53,Kenrich Williams,2018-19,2022-23,24-28,253,70,22.2,2.8,5.9,1.9,3.5,0.9,2.5,0.4,0.8,1.4,3.2,4.6,2.0,0.9,0.3,0.8,2.1,6.8,.468,.551,.352,.520,.544,.541,G-F,NOPOKC,willike04
54,Johnathan Williams,2018-19,2019-20,23-24,39,6,14.2,2.2,3.7,2.2,3.6,0.0,0.1,0.9,1.6,1.8,2.3,4.2,0.5,0.2,0.4,0.5,2.0,5.2,.583,.600,.000,.557,.591,.583,F,LALWAS,willijo04
55,Jeenathan Williams,2022-23,2022-23,23,5,4,25.4,4.8,7.8,4.2,6.2,0.6,1.6,0.4,0.6,2.0,1.0,3.0,2.0,0.6,0.4,0.8,2.6,10.6,.615,.677,.375,.667,.657,.654,G,POR,willije02
56,Jaylin Williams,2022-23,2022-23,20,49,36,18.7,2.1,4.8,1.1,2.5,0.9,2.3,0.8,1.1,0.9,4.0,4.9,1.6,0.6,0.2,0.8,2.3,5.9,.436,.463,.407,.704,.559,.534,F,OKC,willija07
57,Jalen Williams,2022-23,2022-23,21,75,62,30.3,5.5,10.6,4.5,7.9,1.0,2.7,2.1,2.5,1.1,3.4,4.5,3.3,1.4,0.5,1.6,2.5,14.1,.521,.579,.356,.812,.601,.567,G,OKC,willija06
58,Grant Williams,2019-20,2022-23,21-24,288,58,21.2,2.1,4.7,1.1,2.1,1.0,2.7,0.9,1.1,0.9,2.6,3.4,1.2,0.5,0.5,0.9,2.4,6.2,.451,.546,.379,.773,.588,.558,F,BOS,willigr01
59,Elliot Williams,2013-14,2015-16,24-26,85,2,15.5,1.8,4.5,1.3,2.8,0.5,1.7,1.1,1.5,0.4,1.3,1.7,1.0,0.5,0.0,0.9,1.6,5.3,.406,.464,.313,.717,.510,.466,G,MEMNOPPHIUTA,williel01
60,Donovan Williams,2022-23,2022-23,21,2,0,2.0,1.0,2.5,1.0,1.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,.400,.667,.000,,.400,.400,F,ATL,willido02
61,Derrick Williams,2012-13,2017-18,21-26,362,97,20.6,3.1,7.1,2.5,5.2,0.6,1.9,2.1,3.0,0.8,3.1,3.8,0.7,0.5,0.2,0.9,1.2,8.9,.438,.488,.306,.713,.531,.480,F,CLELALMIAMINNYKSAC,willide02
62,Deron Williams,2012-13,2016-17,28-32,339,298,31.8,5.0,11.8,3.4,7.4,1.6,4.3,2.8,3.4,0.3,2.6,2.9,6.4,1.0,0.2,2.4,2.3,14.4,.426,.462,.365,.841,.545,.493,G,BRKCLEDAL,willide01
63,C.J. Williams,2017-18,2018-19,27-28,53,17,15.8,2.0,4.4,1.5,2.6,0.5,1.8,0.2,0.3,0.2,1.0,1.2,1.0,0.7,0.2,0.5,1.5,4.7,.448,.558,.287,.765,.518,.506,G,LACMIN,willicj01
64,Brandon Williams,2021-22,2021-22,22,24,16,26.7,4.4,11.8,3.1,7.3,1.3,4.4,2.8,4.0,0.8,2.3,3.1,3.9,1.0,0.4,2.4,2.2,12.9,.372,.420,.292,.701,.476,.427,G,POR,willibr03
65,Alondes Williams,2022-23,2022-23,23,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,G,BRK,willial06
66,Alan Williams,2015-16,2018-19,23-26,67,0,13.0,2.4,4.8,2.4,4.8,0.0,0.0,1.3,2.1,1.7,3.8,5.5,0.6,0.6,0.6,0.8,2.3,6.2,.506,.509,.000,.626,.539,.506,F-C,BRKPHO,willial03
67,Damien Wilkins,2012-13,2017-18,33-38,80,22,15.6,2.0,4.4,1.7,3.6,0.3,0.9,1.1,1.4,0.5,1.1,1.5,1.3,0.5,0.2,0.7,1.3,5.3,.445,.479,.304,.743,.520,.475,F-G,INDPHI,wilkida02
68,Jacob Wiley,2017-18,2017-18,23,5,0,6.6,0.2,0.8,0.0,0.4,0.2,0.4,0.2,0.4,0.4,1.8,2.2,0.4,0.2,0.0,0.0,0.8,0.8,.250,.000,.500,.500,.410,.375,F,BRK,wileyja01
69,Chris Wilcox,2012-13,2012-13,30,61,7,13.6,1.8,2.5,1.8,2.5,0.0,0.0,0.6,1.0,0.9,2.0,3.0,0.4,0.5,0.5,0.6,2.0,4.2,.719,.724,.000,.672,.725,.719,F,BOS,wilcoch01
70,C.J. Wilcox,2014-15,2016-17,24-26,66,0,5.7,0.8,2.0,0.5,1.2,0.3,0.9,0.2,0.2,0.1,0.4,0.5,0.5,0.2,0.1,0.3,0.5,2.0,.370,.397,.333,.813,.465,.441,G,LACORL,wilcocj01
71,Lindell Wigginton,2021-22,2022-23,23-24,26,1,11.0,1.7,3.8,1.1,2.1,0.6,1.7,1.0,1.7,0.1,1.1,1.2,1.4,0.2,0.1,0.9,0.9,5.0,.449,.537,.341,.614,.554,.526,G,MIL,wiggili01
72,Andrew Wiggins,2014-15,2022-23,19-27,635,635,34.8,7.1,15.9,5.7,11.8,1.5,4.1,3.4,4.7,1.3,3.2,4.5,2.3,1.0,0.7,2.0,2.2,19.1,.449,.483,.354,.720,.532,.495,F-G,GSWMIN,wiggian01
73,Aaron Wiggins,2021-22,2022-23,23-24,120,49,20.9,2.9,5.8,2.1,3.7,0.8,2.2,1.0,1.3,1.0,2.2,3.2,1.2,0.6,0.2,0.9,1.7,7.5,.489,.573,.346,.776,.582,.553,G,OKC,wiggiaa01
74,Joe Wieskamp,2021-22,2022-23,22-23,38,0,6.7,0.6,1.8,0.2,0.4,0.4,1.4,0.2,0.3,0.1,0.4,0.5,0.3,0.1,0.1,0.1,0.4,1.8,.329,.400,.309,.538,.462,.450,G,SASTOR,wieskjo01
75,Shayne Whittington,2014-15,2015-16,23-24,27,0,5.5,0.9,2.0,0.9,1.7,0.0,0.3,0.7,0.9,0.6,1.0,1.5,0.3,0.2,0.1,0.4,0.9,2.5,.453,.511,.125,.760,.531,.462,F-C,IND,whittsh01
76,Greg Whittington,2020-21,2020-21,27,4,0,3.0,0.0,0.8,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,.000,.000,,.000,.000,F,DEN,whittgr01
77,Hassan Whiteside,2014-15,2021-22,25-32,492,332,25.5,5.4,9.3,5.4,9.2,0.0,0.1,2.2,3.6,3.2,7.9,11.1,0.7,0.5,2.3,1.5,2.7,13.1,.587,.589,.308,.606,.603,.588,C,MIAPORSACUTA,whiteha01
78,Isaiah Whitehead,2016-17,2017-18,21-22,89,26,20.5,2.7,6.7,2.2,4.8,0.6,1.9,1.2,1.5,0.4,2.0,2.4,2.4,0.6,0.4,1.9,2.2,7.2,.411,.452,.305,.788,.493,.454,G,BRK,whiteis01
79,Royce White,2013-14,2013-14,22,3,0,3.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,.000,.000,,,.000,.000,F,SAC,whitero03
80,Okaro White,2016-17,2018-19,24-26,44,4,12.7,0.9,2.4,0.5,1.3,0.4,1.1,0.5,0.6,0.7,1.5,2.2,0.5,0.3,0.3,0.4,1.3,2.7,.381,.414,.340,.880,.509,.457,F,MIAWAS,whiteok01
81,James White,2012-13,2012-13,30,57,16,7.6,0.9,2.0,0.6,1.3,0.2,0.7,0.2,0.3,0.1,0.8,0.8,0.5,0.2,0.1,0.3,0.8,2.2,.431,.480,.341,.579,.503,.491,G-F,NYK,whiteja02
82,Jack White,2022-23,2022-23,25,17,0,3.9,0.5,1.1,0.3,0.6,0.2,0.5,0.1,0.2,0.4,0.6,1.0,0.2,0.2,0.1,0.1,0.5,1.2,.421,.500,.333,.667,.517,.500,F,DEN,whiteja03
83,Derrick White,2017-18,2022-23,23-28,345,229,26.5,4.1,9.1,2.7,5.1,1.4,4.0,2.2,2.6,0.5,2.8,3.4,3.8,0.8,0.8,1.3,2.2,11.7,.447,.521,.352,.846,.572,.524,G,BOSSAS,whitede01
84,D.J. White,2012-13,2013-14,26-27,14,0,6.9,0.9,1.7,0.9,1.7,0.0,0.0,0.4,0.6,0.3,0.8,1.1,0.3,0.1,0.4,0.1,0.4,2.1,.500,.500,,.556,.519,.500,F,BOSCHA,whitedj01
85,Coby White,2019-20,2022-23,19-22,269,74,26.9,4.6,10.9,2.5,5.2,2.1,5.7,1.4,1.6,0.3,3.0,3.4,3.3,0.6,0.1,1.5,2.1,12.6,.419,.476,.367,.854,.542,.515,G,CHI,whiteco01
86,Andrew White,2017-18,2017-18,24,15,0,13.9,1.7,4.9,0.5,1.6,1.2,3.3,0.1,0.3,0.3,2.0,2.3,0.4,0.2,0.1,0.5,0.8,4.6,.342,.292,.367,.250,.461,.466,G,ATL,whitean01
87,Russell Westbrook,2012-13,2022-23,24-34,782,733,34.4,8.5,19.3,7.1,14.8,1.4,4.5,5.3,7.0,1.6,6.7,8.3,9.0,1.6,0.3,4.3,2.7,23.7,.440,.480,.308,.764,.530,.476,G,HOULACLALOKCWAS,westbru01
88,David West,2012-13,2017-18,32-37,438,238,23.0,4.3,8.5,4.2,8.3,0.0,0.2,1.7,2.2,1.3,4.0,5.3,2.5,0.7,0.8,1.5,2.0,10.3,.506,.511,.273,.770,.546,.509,F-C,GSWINDSAS,westda01
89,Blake Wesley,2022-23,2022-23,19,37,1,18.1,1.9,5.8,1.3,4.4,0.5,1.4,0.7,1.2,0.3,1.9,2.2,2.7,0.7,0.1,1.8,1.8,5.0,.321,.301,.385,.591,.393,.367,G,SAS,weslebl01
90,Thomas Welsh,2018-19,2018-19,22,11,0,3.3,0.6,1.2,0.4,0.5,0.3,0.6,0.1,0.2,0.0,0.4,0.4,0.5,0.0,0.0,0.1,0.3,1.6,.538,.667,.429,.500,.648,.654,C,DEN,welshth01
91,Sonny Weems,2015-16,2015-16,29,43,0,11.6,1.0,2.6,0.6,1.6,0.3,1.0,0.2,0.3,0.2,1.1,1.2,1.1,0.2,0.0,1.0,1.1,2.5,.382,.391,.366,.533,.459,.450,G-F,PHIPHO,weemsso01
92,Martell Webster,2012-13,2014-15,26-28,186,75,25.3,3.0,7.1,1.4,3.1,1.6,4.0,1.7,2.1,0.5,2.5,3.0,1.4,0.5,0.2,0.9,1.8,9.3,.425,.463,.397,.829,.584,.538,G-F,WAS,webstma02
93,Briante Weber,2015-16,2017-18,23-25,45,4,13.6,1.3,3.2,1.2,2.6,0.1,0.6,0.5,0.7,0.5,1.4,1.9,1.4,0.9,0.2,0.7,1.2,3.2,.408,.457,.192,.733,.461,.426,G,CHOGSWHOUMEMMIA,weberbr01
94,James Webb III,2017-18,2017-18,24,10,0,12.0,0.6,2.4,0.2,0.5,0.4,1.9,0.0,0.0,0.8,1.6,2.4,0.4,0.1,0.0,0.4,1.0,1.6,.250,.400,.211,,.333,.333,F,BRK,webbja01
95,Quinndary Weatherspoon,2019-20,2021-22,23-25,42,0,6.5,0.8,1.7,0.7,1.4,0.1,0.4,0.5,0.5,0.1,0.6,0.8,0.6,0.3,0.1,0.4,1.0,2.1,.452,.526,.188,.826,.529,.473,G,GSWSAS,weathqu01
96,Travis Wear,2014-15,2017-18,24-27,68,1,13.2,1.6,4.1,1.2,3.0,0.4,1.1,0.4,0.5,0.5,1.7,2.1,0.7,0.3,0.2,0.6,1.3,4.0,.388,.397,.364,.824,.463,.438,F,LALNYK,weartr01
97,David Wear,2014-15,2014-15,24,2,0,3.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,.000,.000,.000,,.000,.000,F,SAC,wearda01
98,Maalik Wayns,2012-13,2013-14,21-22,29,1,7.3,0.9,3.1,0.7,2.0,0.2,1.1,0.6,0.7,0.0,0.3,0.3,1.0,0.3,0.0,0.5,1.0,2.7,.300,.339,.226,.895,.397,.339,G,LACPHI,waynsma01
99,Peyton Watson,2022-23,2022-23,20,23,2,8.1,1.3,2.6,1.0,2.0,0.3,0.6,0.5,0.9,0.3,1.3,1.6,0.5,0.1,0.5,0.3,0.6,3.3,.492,.511,.429,.550,.553,.542,G-F,DEN,watsope01
100,Paul Watson,2019-20,2021-22,25-27,46,5,11.7,1.3,3.1,0.4,0.9,0.9,2.2,0.3,0.4,0.2,1.7,1.9,0.7,0.3,0.2,0.3,1.1,3.8,.420,.488,.392,.684,.571,.559,G,ATLOKCTOR,watsopa01
101,Earl Watson,2012-13,2013-14,33-34,72,4,13.8,0.6,1.8,0.5,1.3,0.1,0.5,0.3,0.4,0.4,1.0,1.4,3.0,0.6,0.1,1.2,1.8,1.5,.305,.344,.200,.724,.376,.332,G,PORUTA,watsoea01
102,C.J. Watson,2012-13,2016-17,28-32,295,45,19.7,2.2,5.4,1.4,3.1,0.9,2.3,1.3,1.5,0.3,1.6,1.9,2.3,0.8,0.1,1.0,1.5,6.6,.415,.446,.374,.818,.544,.496,G,BRKINDORL,watsocj01
103,Trendon Watford,2021-22,2022-23,21-22,110,22,18.6,2.9,5.4,2.6,4.4,0.3,0.9,1.3,1.8,0.9,3.1,4.0,1.9,0.5,0.4,1.0,2.1,7.5,.547,.592,.333,.737,.609,.576,F,POR,watfotr01
104,Tremont Waters,2019-20,2021-22,22-24,40,4,10.2,1.3,3.7,0.8,1.9,0.5,1.8,0.6,0.6,0.1,0.8,0.9,2.1,0.8,0.1,1.2,0.9,3.7,.354,.408,.296,.960,.472,.425,G,BOSTORWAS,watertr01
105,Lindy Waters III,2021-22,2022-23,24-25,66,1,15.1,2.1,5.3,0.5,0.7,1.7,4.7,0.3,0.4,0.3,1.9,2.2,0.8,0.5,0.3,0.3,1.1,6.3,.399,.667,.360,.800,.567,.557,G,OKC,waterli01
106,Yuta Watanabe,2018-19,2022-23,24-28,179,9,13.3,1.6,3.5,0.8,1.7,0.7,1.8,0.5,0.7,0.5,1.9,2.5,0.7,0.4,0.3,0.4,1.1,4.3,.439,.492,.390,.687,.561,.540,F,BRKMEMTOR,watanyu01
107,TyTy Washington Jr.,2022-23,2022-23,21,31,2,14.0,1.9,5.2,1.3,2.6,0.6,2.6,0.3,0.6,0.1,1.4,1.5,1.5,0.5,0.1,0.5,0.9,4.7,.363,.488,.238,.556,.432,.422,G,HOU,washity02
108,P.J. Washington,2019-20,2022-23,21-24,260,219,30.2,4.8,10.7,3.1,5.9,1.8,4.8,1.5,2.1,1.2,4.3,5.5,2.3,0.9,1.0,1.6,2.6,12.9,.450,.519,.366,.711,.554,.532,F,CHO,washipj01
109,Duane Washington Jr.,2021-22,2022-23,21-22,79,10,17.2,3.4,8.6,1.8,4.5,1.5,4.1,0.8,1.1,0.1,1.4,1.5,1.9,0.4,0.1,1.2,1.1,9.1,.391,.409,.371,.729,.498,.480,G,INDPHO,washidu02
110,Julian Washburn,2018-19,2018-19,27,18,3,14.1,0.9,2.7,0.6,1.3,0.3,1.3,0.2,0.2,0.4,1.8,2.3,0.8,0.7,0.1,0.4,0.9,2.2,.333,.458,.208,.750,.402,.385,F,MEM,washbju01
111,Hakim Warrick,2012-13,2012-13,30,28,14,17.5,2.4,5.9,2.4,5.8,0.0,0.1,2.1,3.1,0.8,2.4,3.2,0.9,0.5,0.2,1.0,1.3,6.9,.406,.414,.000,.682,.476,.406,F,CHANOH,warriha01
112,T.J. Warren,2014-15,2022-23,21-29,374,236,27.4,6.0,11.9,5.3,9.9,0.7,2.0,1.8,2.3,1.3,2.7,4.0,1.2,0.9,0.5,1.0,2.3,14.6,.506,.537,.354,.780,.563,.536,F,BRKINDPHO,warretj01
113,Jameel Warney,2017-18,2017-18,24,3,0,9.0,2.3,4.0,2.3,4.0,0.0,0.0,1.0,1.7,1.3,1.7,3.0,0.0,0.0,0.0,0.3,0.7,5.7,.583,.583,,.600,.599,.583,F,DAL,warneja01
114,Casper Ware,2013-14,2013-14,24,9,0,12.9,2.0,4.7,1.2,2.3,0.8,2.3,0.6,0.7,0.0,1.0,1.0,1.1,0.9,0.0,0.6,1.2,5.3,.429,.524,.333,.833,.538,.512,G,PHI,wareca01
115,Brad Wanamaker,2018-19,2021-22,29-32,191,3,16.2,1.9,4.4,1.5,3.1,0.4,1.3,1.4,1.5,0.3,1.5,1.7,2.4,0.6,0.2,1.0,1.6,5.5,.421,.470,.300,.907,.539,.464,G,BOSCHOGSWINDWAS,wanambr01
116,Luke Walton,2012-13,2012-13,32,50,0,17.1,1.4,3.6,1.0,2.3,0.4,1.3,0.2,0.4,0.8,2.1,2.9,3.3,0.8,0.3,1.2,2.0,3.4,.392,.447,.299,.500,.453,.448,F,CLE,waltolu01
117,Derrick Walton,2017-18,2021-22,22-26,45,4,11.2,0.7,2.0,0.3,0.8,0.4,1.2,0.4,0.4,0.1,0.8,0.9,1.4,0.5,0.2,0.4,0.8,2.2,.356,.333,.370,.895,.513,.467,G,DETLACMIA,waltode01
118,Tyrone Wallace,2017-18,2021-22,23-27,112,19,15.3,2.0,4.7,1.8,4.0,0.2,0.7,0.9,1.4,0.4,1.7,2.1,1.1,0.5,0.2,0.8,1.7,5.1,.422,.462,.207,.656,.474,.438,G,ATLLACNOP,wallaty01
119,Rasheed Wallace,2012-13,2012-13,38,21,0,14.1,2.6,6.8,1.6,3.5,1.0,3.3,0.7,1.0,0.5,3.4,4.0,0.3,0.6,0.7,0.5,1.9,7.0,.387,.452,.319,.700,.484,.465,F-C,NYK,wallara01
120,Gerald Wallace,2012-13,2014-15,30-32,159,84,23.8,2.0,4.5,1.5,3.1,0.4,1.4,1.1,1.9,0.8,2.9,3.7,2.1,1.2,0.4,1.4,1.4,5.4,.432,.500,.287,.569,.504,.478,F,BOSBRK,wallage01
121,John Wall,2012-13,2022-23,22-32,512,474,34.4,7.0,16.2,5.8,12.6,1.2,3.6,4.0,5.2,0.5,3.5,4.1,9.0,1.6,0.7,3.7,2.1,19.3,.433,.463,.329,.776,.521,.470,G,HOULACWAS,walljo01
122,M.J. Walker,2021-22,2021-22,23,2,0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,.000,.000,.000,,.000,.000,G,PHO,walkemj01
123,Lonnie Walker IV,2018-19,2022-23,20-24,264,88,21.0,3.7,8.7,2.4,4.9,1.3,3.8,1.2,1.5,0.3,2.0,2.3,1.5,0.5,0.3,0.9,1.3,9.9,.422,.477,.349,.800,.526,.497,G,LALSAS,walkelo01
124,Kemba Walker,2012-13,2022-23,22-32,684,672,33.7,6.9,16.4,4.6,9.9,2.3,6.5,3.9,4.6,0.6,3.2,3.8,5.3,1.3,0.4,2.1,1.5,20.0,.422,.460,.363,.844,.544,.493,G,BOSCHACHODALNYK,walkeke02
