Rk,Player,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team,-9999
109,Olivier Sarr,2022-23,2022-23,23,9,1,12.7,1.7,3.3,1.6,2.4,0.1,0.9,0.6,0.8,1.3,2.1,3.4,0.4,0.1,0.6,0.4,1.9,4.0,.500,.636,.125,.714,.544,.517,C,OKC,sarrol01
110,Dario Šarić,2022-23,2022-23,28,57,12,14.1,2.2,4.9,1.4,2.8,0.8,2.0,1.1,1.3,0.9,2.7,3.6,1.3,0.4,0.1,1.0,1.7,6.4,.458,.506,.391,.829,.583,.540,F-C,OKCPHO,saricda01
111,Luka Šamanić,2022-23,2022-23,23,7,4,23.0,3.7,8.1,2.6,3.7,1.1,4.4,1.3,1.9,0.0,4.3,4.3,2.1,0.9,0.3,1.4,2.4,9.9,.456,.692,.258,.692,.550,.526,F,UTA,samanlu01
112,Domantas Sabonis,2022-23,2022-23,26,79,79,34.6,7.3,11.9,6.9,10.8,0.4,1.1,4.1,5.5,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1,.615,.639,.373,.742,.668,.632,C-F,SAC,sabondo01
113,Matt Ryan,2022-23,2022-23,25,34,0,9.1,1.2,3.2,0.2,0.7,0.9,2.5,0.3,0.4,0.1,0.6,0.8,0.5,0.1,0.0,0.2,0.8,3.6,.370,.333,.381,.833,.538,.519,F,LALMIN,ryanma01
114,D'Angelo Russell,2022-23,2022-23,26,71,71,32.5,6.3,13.4,3.5,6.5,2.7,6.9,2.5,3.0,0.5,2.5,3.0,6.2,1.0,0.4,2.6,2.0,17.8,.469,.548,.396,.829,.605,.572,G,LALMIN,russeda01
115,Ricky Rubio,2022-23,2022-23,32,33,2,17.2,1.8,5.4,1.2,2.9,0.6,2.5,0.8,1.1,0.3,1.8,2.1,3.5,0.8,0.2,0.9,1.5,5.2,.343,.417,.256,.800,.442,.402,G,CLE,rubiori01
116,Terry Rozier,2022-23,2022-23,28,63,63,35.3,7.8,18.9,5.2,10.8,2.6,8.0,2.8,3.5,0.8,3.3,4.1,5.1,1.2,0.3,2.1,1.9,21.1,.415,.480,.327,.809,.517,.484,G,CHO,roziete01
117,Terrence Ross,2022-23,2022-23,31,63,9,21.1,3.2,7.4,1.7,3.3,1.5,4.1,0.4,0.5,0.3,2.1,2.4,1.5,0.6,0.2,0.7,1.5,8.3,.430,.507,.368,.794,.544,.532,F-G,ORLPHO,rosste01
118,Derrick Rose,2022-23,2022-23,34,27,0,12.5,2.3,5.9,1.6,3.6,0.7,2.3,0.4,0.4,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7,5.6,.384,.438,.302,.917,.463,.443,G,NYK,rosede01
119,Ryan Rollins,2022-23,2022-23,20,12,0,5.2,0.6,1.7,0.3,0.9,0.3,0.8,0.5,0.5,0.3,0.8,1.0,0.5,0.1,0.1,1.3,0.8,1.9,.350,.364,.333,1.000,.508,.425,G,GSW,rolliry01
120,David Roddy,2022-23,2022-23,21,70,4,18.0,2.6,6.0,1.6,3.0,0.9,3.0,0.6,0.9,0.7,2.0,2.8,0.8,0.4,0.3,0.8,1.5,6.7,.429,.553,.307,.631,.519,.506,F,MEM,roddyda01
121,Isaiah Roby,2022-23,2022-23,24,42,2,11.3,1.6,3.7,1.2,2.3,0.4,1.4,0.5,1.0,0.5,2.0,2.5,0.9,0.4,0.2,0.7,1.3,4.1,.432,.516,.300,.488,.497,.490,F,SAS,robyis01
122,Jeremiah Robinson-Earl,2022-23,2022-23,22,43,20,18.9,2.6,5.8,1.7,3.2,0.9,2.6,0.8,1.0,1.7,2.5,4.2,1.0,0.6,0.3,0.4,1.7,6.8,.444,.533,.333,.833,.548,.518,F,OKC,robinje02
123,Orlando Robinson,2022-23,2022-23,22,31,1,13.7,1.5,2.9,1.5,2.7,0.0,0.2,0.7,1.0,1.5,2.5,4.1,0.8,0.4,0.4,0.5,1.7,3.7,.528,.566,.000,.710,.565,.528,F,MIA,robinor01
124,Mitchell Robinson,2022-23,2022-23,24,59,58,27.0,3.2,4.7,3.2,4.7,0.0,0.0,1.0,2.1,4.5,4.9,9.4,0.9,0.9,1.8,0.7,2.7,7.4,.671,.671,,.484,.652,.671,C,NYK,robinmi01
125,Duncan Robinson,2022-23,2022-23,28,42,1,16.5,2.1,5.6,0.6,1.1,1.5,4.6,0.7,0.8,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,6.4,.371,.556,.328,.906,.534,.504,G-F,MIA,robindu01
126,Austin Rivers,2022-23,2022-23,30,52,10,19.5,1.8,4.0,0.9,1.7,0.8,2.4,0.6,0.8,0.1,1.5,1.6,1.4,0.5,0.1,0.4,1.5,4.9,.435,.558,.350,.769,.564,.538,G,MIN,riverau01
127,Josh Richardson,2022-23,2022-23,29,65,10,23.5,3.7,8.5,2.0,4.0,1.6,4.5,1.1,1.2,0.6,2.1,2.7,2.7,1.1,0.3,1.3,1.8,10.1,.431,.506,.365,.852,.555,.528,G,NOPSAS,richajo01
128,Nick Richards,2022-23,2022-23,25,65,9,18.7,3.0,4.8,3.0,4.8,0.0,0.0,2.1,2.8,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,.629,.628,1.000,.749,.676,.631,F-C,CHO,richani01
129,Jared Rhoden,2022-23,2022-23,23,14,0,14.1,1.2,3.1,0.9,1.7,0.4,1.4,0.4,0.4,0.8,1.9,2.6,0.3,0.3,0.1,0.2,1.6,3.2,.386,.500,.250,1.000,.482,.443,G,DET,rhodeja01
130,Naz Reid,2022-23,2022-23,23,68,11,18.4,4.6,8.5,3.5,5.3,1.1,3.2,1.3,1.9,1.1,3.8,4.9,1.1,0.6,0.8,1.4,2.6,11.5,.537,.653,.346,.677,.617,.602,F,MIN,reidna01
131,Paul Reed,2022-23,2022-23,23,69,2,10.9,1.8,3.0,1.8,2.9,0.0,0.1,0.6,0.7,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,4.2,.593,.606,.167,.745,.620,.596,F,PHI,reedpa01
132,Davon Reed,2022-23,2022-23,27,43,1,8.0,0.7,2.0,0.3,0.9,0.4,1.1,0.4,0.6,0.2,1.1,1.4,0.5,0.3,0.1,0.5,0.9,2.1,.333,.289,.370,.667,.471,.435,G,DENLAL,reedda01
133,Cam Reddish,2022-23,2022-23,23,40,20,24.8,3.5,7.8,2.4,4.2,1.1,3.6,1.6,1.9,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7,.446,.560,.313,.853,.561,.518,F,NYKPOR,reddica01
134,Austin Reaves,2022-23,2022-23,24,64,22,28.8,4.0,7.7,2.7,4.3,1.3,3.4,3.6,4.1,0.5,2.5,3.0,3.4,0.5,0.3,1.5,1.7,13.0,.529,.631,.398,.864,.687,.616,G,LAL,reaveau01
135,Julius Randle,2022-23,2022-23,28,77,77,35.5,8.5,18.6,5.7,10.3,2.8,8.3,5.2,6.9,1.8,8.1,10.0,4.1,0.6,0.3,2.8,3.0,25.1,.459,.553,.343,.757,.581,.536,F-C,NYK,randlju01
136,Lester Quinones,2022-23,2022-23,22,4,0,4.5,0.5,1.3,0.0,0.3,0.5,1.0,1.0,1.5,0.3,0.5,0.8,0.5,0.3,0.0,1.3,0.0,2.5,.400,.000,.500,.667,.654,.600,G,GSW,quinole01
137,Immanuel Quickley,2022-23,2022-23,23,81,21,28.9,5.2,11.6,3.1,6.0,2.1,5.6,2.5,3.1,0.7,3.4,4.2,3.4,1.0,0.2,1.2,2.0,14.9,.448,.521,.370,.819,.578,.537,G,NYK,quickim01
138,Neemias Queta,2022-23,2022-23,23,5,0,5.8,1.2,1.8,1.2,1.8,0.0,0.0,0.0,0.4,1.0,1.2,2.2,0.2,0.0,0.4,0.2,1.4,2.4,.667,.667,,.000,.607,.667,C,SAC,quetane01
139,Trevelin Queen,2022-23,2022-23,25,7,0,10.0,1.0,4.1,0.7,2.0,0.3,2.1,0.7,0.7,1.1,1.3,2.4,0.9,0.3,0.7,1.0,0.6,3.0,.241,.357,.133,1.000,.337,.276,G,IND,queentr01
140,Payton Pritchard,2022-23,2022-23,25,48,3,13.4,2.1,5.1,0.9,1.9,1.2,3.2,0.3,0.3,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,.412,.495,.364,.750,.536,.527,G,BOS,pritcpa01
141,Taurean Prince,2022-23,2022-23,28,54,4,22.1,3.3,7.0,1.9,3.4,1.4,3.6,1.2,1.4,0.3,2.2,2.4,1.6,0.5,0.3,1.3,2.3,9.1,.467,.557,.381,.844,.597,.565,F,MIN,princta02
142,Joshua Primo,2022-23,2022-23,20,4,0,23.3,2.3,6.5,1.5,3.5,0.8,3.0,1.8,2.3,0.5,2.8,3.3,4.5,0.3,0.5,2.8,2.0,7.0,.346,.429,.250,.778,.467,.404,G,SAS,primojo01
143,Jason Preston,2022-23,2022-23,23,14,0,8.9,1.3,2.9,0.9,1.6,0.4,1.3,0.0,0.1,0.1,1.4,1.6,1.9,0.1,0.0,0.7,0.5,2.9,.439,.565,.278,.000,.489,.500,G,LAC,prestja01
144,Norman Powell,2022-23,2022-23,29,60,8,26.1,5.7,11.8,3.8,7.1,1.9,4.8,3.8,4.6,0.4,2.5,2.9,1.8,0.8,0.3,1.7,2.1,17.0,.479,.534,.397,.812,.612,.559,G,LAC,powelno01
145,Dwight Powell,2022-23,2022-23,31,76,64,19.2,2.6,3.5,2.6,3.5,0.0,0.1,1.5,2.2,2.0,2.2,4.1,0.9,0.6,0.3,0.9,2.8,6.7,.732,.746,.000,.667,.738,.732,F-C,DAL,poweldw01
146,Micah Potter,2022-23,2022-23,24,7,0,7.4,1.4,2.1,0.9,1.1,0.6,1.0,0.0,0.0,0.4,1.9,2.3,0.6,0.1,0.0,0.3,0.7,3.4,.667,.750,.571,,.800,.800,C,UTA,pottemi01
147,Kristaps Porziņģis,2022-23,2022-23,27,65,65,32.6,7.8,15.7,5.7,10.2,2.1,5.5,5.4,6.4,1.8,6.6,8.4,2.7,0.9,1.5,2.1,3.0,23.2,.498,.559,.385,.851,.627,.565,F-C,WAS,porzikr01
148,Bobby Portis,2022-23,2022-23,27,70,22,26.0,5.7,11.5,4.3,7.8,1.4,3.7,1.4,1.8,2.2,7.4,9.6,1.5,0.4,0.2,1.2,1.6,14.1,.496,.555,.370,.768,.575,.555,F,MIL,portibo01
149,Otto Porter Jr.,2022-23,2022-23,29,8,2,18.3,1.9,3.8,1.1,1.6,0.8,2.1,1.0,1.0,0.8,1.6,2.4,1.0,1.4,0.0,0.5,0.9,5.5,.500,.692,.353,1.000,.656,.600,F,TOR,porteot01
150,Michael Porter Jr.,2022-23,2022-23,24,62,62,29.0,6.4,13.2,3.4,5.9,3.0,7.3,1.5,1.9,1.0,4.5,5.5,1.0,0.6,0.5,1.1,1.9,17.4,.487,.579,.414,.800,.621,.602,F,DEN,portemi01
151,Kevin Porter Jr.,2022-23,2022-23,22,59,59,34.3,6.6,15.0,4.2,8.5,2.4,6.5,3.5,4.5,1.3,4.0,5.3,5.7,1.4,0.3,3.2,2.6,19.2,.442,.501,.366,.784,.565,.522,G,HOU,porteke02
152,Jordan Poole,2022-23,2022-23,23,82,43,30.0,6.7,15.6,4.1,7.8,2.6,7.8,4.4,5.1,0.4,2.4,2.7,4.5,0.8,0.3,3.1,2.6,20.4,.430,.524,.336,.870,.573,.514,G,GSW,poolejo01
153,Aleksej Pokusevski,2022-23,2022-23,21,34,25,20.6,3.2,7.3,2.1,4.3,1.1,3.1,0.6,1.0,1.3,3.4,4.7,1.9,0.6,1.3,1.3,1.7,8.1,.434,.483,.365,.629,.522,.510,F,OKC,pokusal01
154,Jakob Poeltl,2022-23,2022-23,27,72,71,26.5,5.4,8.6,5.4,8.6,0.0,0.0,1.7,2.8,3.3,5.8,9.1,2.7,0.9,1.2,1.7,2.7,12.5,.629,.630,.000,.592,.635,.629,C,SASTOR,poeltja01
155,Mason Plumlee,2022-23,2022-23,32,79,60,26.0,4.2,6.1,4.2,6.1,0.0,0.0,2.5,4.0,2.9,6.0,8.9,3.1,0.6,0.6,1.5,2.7,10.8,.680,.680,,.636,.689,.680,C-F,CHOLAC,plumlma01
156,Scotty Pippen Jr.,2022-23,2022-23,22,6,0,5.3,0.7,2.0,0.5,1.5,0.2,0.5,0.8,1.5,0.3,0.3,0.7,0.3,0.3,0.2,0.3,0.5,2.3,.333,.333,.333,.556,.439,.375,G,LAL,pippesc02
157,Theo Pinson,2022-23,2022-23,27,40,1,8.1,0.8,2.2,0.2,0.6,0.6,1.6,0.3,0.3,0.3,1.3,1.6,1.2,0.2,0.0,0.3,0.9,2.4,.356,.360,.355,.846,.512,.483,G,DAL,pinsoth01
158,Gary Payton II,2022-23,2022-23,30,22,1,16.7,1.9,3.1,1.3,2.0,0.6,1.2,0.3,0.3,1.1,2.0,3.1,1.4,1.0,0.2,0.7,2.0,4.6,.594,.651,.500,.857,.701,.688,G,GSWPOR,paytoga02
159,Cameron Payne,2022-23,2022-23,28,48,15,20.2,3.9,9.4,2.5,5.6,1.4,3.9,1.0,1.3,0.3,2.0,2.2,4.5,0.7,0.2,1.7,1.8,10.3,.415,.448,.368,.766,.512,.490,G,PHO,payneca01
160,Chris Paul,2022-23,2022-23,37,59,59,32.0,5.0,11.3,3.3,6.9,1.7,4.4,2.3,2.7,0.5,3.8,4.3,8.9,1.5,0.4,1.9,2.1,13.9,.440,.482,.375,.831,.555,.513,G,PHO,paulch01
161,Kelly Oubre Jr.,2022-23,2022-23,27,48,40,32.3,7.4,17.1,5.1,10.0,2.3,7.1,3.3,4.3,1.4,3.8,5.2,1.1,1.4,0.4,1.3,2.9,20.3,.431,.510,.319,.760,.534,.497,F,CHO,oubreke01
162,Cedi Osman,2022-23,2022-23,27,77,2,20.1,3.1,6.9,1.6,2.8,1.5,4.1,1.0,1.4,0.3,2.0,2.3,1.5,0.5,0.1,0.7,1.6,8.7,.451,.564,.372,.694,.579,.560,F,CLE,osmande01
163,Eugene Omoruyi,2022-23,2022-23,25,40,6,16.1,2.5,5.7,1.9,3.5,0.6,2.2,1.3,1.9,1.1,1.7,2.8,0.7,0.7,0.1,0.9,2.3,7.0,.443,.547,.281,.680,.533,.498,F,DETOKC,omorueu01
164,Kelly Olynyk,2022-23,2022-23,31,68,68,28.6,4.1,8.2,2.7,4.7,1.4,3.5,2.9,3.4,1.2,5.0,6.2,3.7,0.9,0.5,2.5,3.4,12.5,.499,.576,.394,.853,.643,.583,C-F,UTA,olynyke01
165,Victor Oladipo,2022-23,2022-23,30,42,2,26.3,3.8,9.6,2.1,4.5,1.7,5.0,1.4,1.9,0.4,2.7,3.0,3.5,1.4,0.3,2.1,2.4,10.7,.397,.471,.330,.747,.513,.484,G,MIA,oladivi01
166,KZ Okpala,2022-23,2022-23,23,35,3,7.1,0.5,1.1,0.3,0.5,0.2,0.6,0.2,0.2,0.2,0.8,1.0,0.4,0.2,0.2,0.2,1.1,1.3,.421,.529,.333,.875,.554,.513,F,SAC,okpalkz01
167,Isaac Okoro,2022-23,2022-23,22,76,46,21.7,2.3,4.7,1.5,2.4,0.8,2.3,1.0,1.4,0.7,1.8,2.5,1.1,0.7,0.4,0.6,2.1,6.4,.494,.617,.363,.757,.614,.582,G-F,CLE,okorois01
168,Onyeka Okongwu,2022-23,2022-23,22,80,18,23.1,4.0,6.2,3.9,6.1,0.1,0.2,1.9,2.5,2.7,4.5,7.2,1.0,0.7,1.3,1.0,3.1,9.9,.638,.647,.308,.781,.678,.642,F,ATL,okongon01
169,Josh Okogie,2022-23,2022-23,24,72,26,18.8,2.3,5.8,1.3,3.0,0.9,2.7,1.9,2.7,1.5,2.0,3.5,1.5,0.8,0.5,0.9,1.6,7.3,.391,.442,.335,.724,.531,.471,G,PHO,okogijo01
170,Chuma Okeke,2022-23,2022-23,24,27,8,19.2,1.6,4.5,0.6,1.3,1.0,3.2,0.6,0.8,1.0,2.6,3.6,1.4,0.7,0.4,0.6,1.5,4.7,.352,.472,.302,.762,.488,.459,F,ORL,okekech01
171,Royce O'Neale,2022-23,2022-23,29,76,53,31.7,3.0,7.8,0.9,2.3,2.1,5.5,0.7,0.9,0.7,4.3,5.1,3.7,0.9,0.6,1.5,3.1,8.8,.386,.379,.389,.725,.538,.524,F,BRK,onealro01
172,Jordan Nwora,2022-23,2022-23,24,62,14,19.2,3.1,7.2,1.7,3.8,1.4,3.4,1.1,1.4,0.8,2.9,3.7,1.4,0.4,0.2,1.1,1.2,8.7,.436,.462,.408,.791,.561,.533,F,INDMIL,nworajo01
173,Jusuf Nurkić,2022-23,2022-23,28,52,52,26.8,5.0,9.7,4.2,7.4,0.8,2.3,2.4,3.7,2.2,6.9,9.1,2.9,0.8,0.8,2.3,3.6,13.3,.519,.567,.361,.661,.589,.561,C,POR,nurkiju01
174,Kendrick Nunn,2022-23,2022-23,27,70,2,13.8,2.7,6.4,1.6,3.2,1.1,3.2,0.5,0.6,0.2,1.3,1.6,1.3,0.4,0.1,0.9,0.9,7.1,.424,.493,.354,.854,.530,.512,G,LALWAS,nunnke01
175,Frank Ntilikina,2022-23,2022-23,24,47,5,12.9,1.0,2.8,0.7,1.4,0.4,1.4,0.5,0.7,0.1,1.2,1.3,1.2,0.3,0.1,0.6,1.4,2.9,.364,.477,.254,.667,.461,.428,G,DAL,ntilila01
176,Jaylen Nowell,2022-23,2022-23,23,65,2,19.3,4.3,9.6,3.3,6.0,1.0,3.6,1.2,1.5,0.6,2.1,2.6,2.0,0.6,0.1,1.0,1.6,10.8,.448,.542,.289,.778,.527,.502,G,MIN,nowelja01
177,Nerlens Noel,2022-23,2022-23,28,17,4,11.5,0.8,2.1,0.7,2.0,0.1,0.1,0.5,0.7,0.6,2.1,2.7,0.6,0.9,0.6,0.8,1.9,2.1,.361,.353,.500,.667,.424,.375,C-F,BRKDET,noelne01
178,Zeke Nnaji,2022-23,2022-23,22,53,5,13.7,2.1,3.7,1.8,2.5,0.3,1.2,0.8,1.2,1.2,1.4,2.6,0.3,0.3,0.4,0.6,2.0,5.2,.561,.710,.262,.645,.620,.605,F,DEN,nnajize01
179,Daishen Nix,2022-23,2022-23,20,57,7,16.0,1.4,4.2,0.7,1.7,0.7,2.5,0.4,0.6,0.3,1.4,1.7,2.3,0.5,0.1,1.5,1.0,4.0,.342,.423,.286,.667,.447,.426,G,HOU,nixda01
180,Georges Niang,2022-23,2022-23,29,78,1,19.4,2.8,6.4,0.9,1.5,2.0,4.9,0.5,0.6,0.2,2.1,2.4,1.0,0.4,0.2,0.7,1.9,8.2,.442,.576,.401,.867,.610,.596,F,PHI,niangge01
181,Raul Neto,2022-23,2022-23,30,48,1,10.5,1.2,2.3,0.9,1.4,0.3,0.9,0.6,0.7,0.2,0.8,1.0,1.6,0.4,0.1,0.5,1.0,3.3,.518,.662,.286,.912,.628,.573,G,CLE,netora01
182,Aaron Nesmith,2022-23,2022-23,23,73,60,24.9,3.5,8.1,1.9,3.8,1.6,4.3,1.6,1.9,0.8,2.9,3.8,1.3,0.8,0.5,1.0,3.2,10.1,.427,.496,.366,.838,.566,.525,G-F,IND,nesmiaa01
183,Andrew Nembhard,2022-23,2022-23,23,75,63,27.6,3.8,8.6,2.6,5.1,1.2,3.5,0.7,0.8,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5,.441,.504,.350,.790,.528,.512,G,IND,nembhan01
184,Larry Nance Jr.,2022-23,2022-23,30,65,1,21.2,2.9,4.7,2.6,4.0,0.2,0.6,0.8,1.2,1.6,3.8,5.4,1.8,0.9,0.6,0.6,2.0,6.8,.610,.654,.333,.696,.649,.633,F-C,NOP,nancela02
185,Svi Mykhailiuk,2022-23,2022-23,25,32,8,14.6,2.4,5.4,1.1,2.3,1.3,3.1,0.8,1.2,0.5,1.2,1.7,1.7,0.5,0.1,0.8,0.7,6.9,.445,.473,.424,.667,.584,.566,G-F,CHONYK,mykhasv01
186,Mike Muscala,2022-23,2022-23,31,63,9,15.0,2.1,4.6,0.8,1.3,1.3,3.3,0.6,0.8,0.6,2.6,3.2,0.8,0.2,0.4,0.4,1.6,6.1,.449,.588,.391,.769,.608,.587,F-C,BOSOKC,muscami01
187,Keegan Murray,2022-23,2022-23,22,80,78,29.8,4.4,9.8,1.9,3.5,2.6,6.3,0.8,1.0,1.1,3.5,4.6,1.2,0.8,0.5,0.8,2.0,12.2,.453,.527,.411,.765,.597,.584,F,SAC,murrake02
188,Jamal Murray,2022-23,2022-23,25,65,65,32.8,7.3,16.0,4.6,9.4,2.6,6.6,2.8,3.3,0.7,3.2,4.0,6.2,1.0,0.2,2.2,1.6,20.0,.454,.494,.398,.833,.571,.537,G,DEN,murraja01
189,Dejounte Murray,2022-23,2022-23,26,74,74,36.4,8.3,17.8,6.5,12.6,1.8,5.2,2.1,2.6,0.7,4.5,5.3,6.1,1.5,0.3,2.2,1.4,20.5,.464,.514,.344,.832,.540,.514,G,ATL,murrade01
190,Trey Murphy III,2022-23,2022-23,22,79,65,31.0,4.9,10.1,2.3,3.8,2.6,6.3,2.2,2.4,0.7,2.8,3.6,1.4,1.1,0.5,0.8,2.0,14.5,.484,.611,.406,.905,.650,.610,F,NOP,murphtr02
191,Monte Morris,2022-23,2022-23,27,62,61,27.3,4.0,8.3,2.7,5.0,1.3,3.3,1.0,1.2,0.4,3.0,3.4,5.3,0.7,0.2,1.0,1.2,10.3,.480,.543,.382,.831,.579,.555,G,WAS,morrimo01
192,Markieff Morris,2022-23,2022-23,33,35,2,10.1,1.3,3.3,0.5,1.3,0.8,2.0,0.3,0.3,0.4,1.7,2.0,0.9,0.3,0.1,0.5,1.4,3.8,.409,.432,.394,1.000,.553,.530,F,BRKDAL,morrima02
193,Marcus Morris,2022-23,2022-23,33,65,65,28.1,4.2,9.9,2.5,5.2,1.7,4.7,1.0,1.3,0.4,3.5,4.0,1.8,0.6,0.3,0.9,2.1,11.2,.426,.484,.364,.782,.534,.513,F,LAC,morrima03
194,Ja Morant,2022-23,2022-23,23,61,59,31.9,9.3,19.9,7.8,15.0,1.5,4.9,6.1,8.1,1.0,4.9,5.9,8.1,1.1,0.3,3.4,1.6,26.2,.466,.519,.307,.748,.557,.504,G,MEM,moranja01
195,Wendell Moore Jr.,2022-23,2022-23,21,29,2,5.3,0.6,1.5,0.6,0.9,0.1,0.6,0.1,0.2,0.1,0.5,0.6,0.6,0.3,0.2,0.3,0.4,1.4,.419,.615,.118,.800,.465,.442,G-F,MIN,moorewe01
196,Xavier Moon,2022-23,2022-23,28,4,0,5.0,0.8,2.3,0.5,1.5,0.3,0.8,0.0,0.0,0.0,0.8,0.8,1.3,0.0,0.0,0.3,0.5,1.8,.333,.333,.333,,.389,.389,G,LAC,moonxa01
197,Moses Moody,2022-23,2022-23,20,63,3,13.0,1.7,3.6,0.9,1.5,0.8,2.1,0.6,0.8,0.4,1.2,1.7,0.8,0.3,0.1,0.5,0.9,4.8,.476,.641,.363,.698,.603,.584,G,GSW,moodymo01
198,Malik Monk,2022-23,2022-23,24,77,0,22.3,4.6,10.3,2.8,5.2,1.9,5.2,2.4,2.7,0.4,2.2,2.6,3.9,0.6,0.3,1.9,1.6,13.5,.448,.538,.359,.889,.587,.538,G,SAC,monkma01
199,Chima Moneke,2022-23,2022-23,27,2,0,4.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,.500,.500,,.000,.347,.500,F,SAC,monekch01
200,Isaiah Mobley,2022-23,2022-23,23,13,0,6.5,0.9,2.2,0.7,1.5,0.2,0.6,0.3,0.3,0.3,1.2,1.5,0.2,0.3,0.2,0.1,0.6,2.4,.429,.450,.375,1.000,.521,.482,F,CLE,mobleis01
201,Evan Mobley,2022-23,2022-23,21,79,79,34.4,6.6,12.0,6.4,10.7,0.3,1.3,2.6,3.8,2.4,6.6,9.0,2.8,0.8,1.5,1.8,2.8,16.2,.554,.595,.216,.674,.591,.566,F-C,CLE,mobleev01
202,Donovan Mitchell,2022-23,2022-23,26,68,68,35.8,10.0,20.6,6.4,11.3,3.6,9.3,4.7,5.4,0.9,3.3,4.3,4.4,1.5,0.4,2.6,2.5,28.3,.484,.566,.386,.867,.614,.572,G,CLE,mitchdo01
203,Davion Mitchell,2022-23,2022-23,24,80,9,18.1,2.3,5.0,1.5,2.5,0.8,2.5,0.3,0.4,0.2,1.1,1.3,2.3,0.6,0.2,0.8,1.4,5.6,.454,.584,.320,.806,.545,.533,G,SAC,mitchda01
204,Josh Minott,2022-23,2022-23,20,15,0,6.4,1.2,2.4,1.1,2.0,0.1,0.4,0.5,0.5,0.3,1.3,1.7,0.3,0.3,0.4,0.2,0.7,3.1,.500,.533,.333,1.000,.582,.528,F,MIN,minotjo01
205,Justin Minaya,2022-23,2022-23,23,4,0,22.3,1.8,5.8,1.0,2.8,0.8,3.0,0.0,0.3,0.8,3.0,3.8,1.0,0.5,1.3,1.0,2.3,4.3,.304,.364,.250,.000,.363,.370,F,POR,minayju01
206,Shake Milton,2022-23,2022-23,26,76,11,20.6,3.2,6.6,2.4,4.7,0.7,1.9,1.3,1.5,0.5,2.0,2.5,3.2,0.3,0.2,1.2,1.6,8.4,.479,.521,.378,.853,.575,.535,G,PHI,miltosh01
207,Patty Mills,2022-23,2022-23,34,40,2,14.2,2.2,5.2,0.9,1.9,1.2,3.4,0.6,0.8,0.2,0.9,1.1,1.4,0.4,0.1,0.8,0.8,6.2,.411,.493,.366,.833,.554,.529,G,BRK,millspa02
208,Khris Middleton,2022-23,2022-23,31,33,19,24.3,5.4,12.3,3.8,7.4,1.5,4.9,2.8,3.1,0.8,3.4,4.2,4.9,0.7,0.2,2.2,2.1,15.1,.436,.516,.315,.902,.551,.499,F-G,MIL,middlkh01
209,Chimezie Metu,2022-23,2022-23,25,66,0,10.4,2.0,3.3,1.8,2.7,0.1,0.6,0.8,1.1,0.7,2.3,3.0,0.6,0.3,0.3,0.5,1.2,4.9,.589,.663,.237,.740,.639,.610,F-C,SAC,metuch01
210,Sam Merrill,2022-23,2022-23,26,5,0,11.8,1.8,4.4,0.8,0.8,1.0,3.6,0.4,0.4,0.0,1.8,1.8,1.0,0.8,0.0,0.0,0.6,5.0,.409,1.000,.278,1.000,.546,.523,G,CLE,merrisa01
211,De'Anthony Melton,2022-23,2022-23,24,77,58,27.9,3.6,8.5,1.6,3.2,2.0,5.2,0.9,1.1,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,10.1,.425,.484,.390,.793,.566,.546,G,PHI,meltode01
212,Jordan McLaughlin,2022-23,2022-23,26,43,0,15.8,1.4,3.4,0.9,1.6,0.6,1.8,0.3,0.4,0.3,1.1,1.4,3.4,0.7,0.1,0.8,0.7,3.7,.421,.552,.308,.833,.526,.503,G,MIN,mclaujo01
213,Rodney McGruder,2022-23,2022-23,31,32,12,16.4,1.9,4.8,0.7,1.7,1.3,3.0,0.6,0.7,0.6,1.7,2.3,0.9,0.5,0.0,0.3,1.2,5.7,.408,.382,.423,.818,.566,.543,G,DET,mcgruro01
214,Bryce McGowens,2022-23,2022-23,20,46,7,17.1,1.7,4.4,1.2,2.7,0.6,1.7,1.3,1.7,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0,5.3,.396,.443,.325,.750,.519,.460,G-F,CHO,mcgowbr01
215,JaVale McGee,2022-23,2022-23,35,42,7,8.5,1.9,3.0,1.9,2.9,0.0,0.1,0.6,1.0,0.7,1.8,2.5,0.3,0.1,0.6,0.9,1.3,4.4,.640,.650,.400,.585,.650,.648,C,DAL,mcgeeja01
